ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1001536206142627075,2023 Luxe NEW Modern Home with Pool,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,66,False,26.1418,-80.1286,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property']",4.0,3.0
1001539192090406551,Luxe NEW Modern Home with Pool,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13.0,18.0,78,False,26.1417,-80.1286,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washing machine', 'Dryer', 'Exterior security cameras on property']",4.0,1.0
1001588789483786366,"Waterfront Las Olas Isles:  Beach, Luxury, Fun",24.0,31.0,30.0,24.0,21.0,16.0,9.0,,,10.0,24.0,28.0,93,False,26.11832,-80.12159,True,"['Canal view', 'Garden view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'TV']",4.0,3.0
1001596895530807793,"Casita Bonita, Heated Pool, Patio Paradise",31.0,29.0,31.0,30.0,31.0,29.0,29.0,31.0,,,,,58,False,26.14411,-80.14754,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', 'HDTV', 'Free washer', 'Free dryer', 'Exterior security cameras on property']",2.0,1.0
1001886942793536901,Beach Vacation~ocean views July 8-12 special  $199,,22.0,23.0,31.0,20.0,15.0,22.0,19.0,2.0,,,,68,False,26.1342,-80.103,True,"['Ocean view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Shared outdoor pool - available all year, heated', '60 inch HDTV with premium cable', 'Elevator', 'Free washer – In unit']",2.0,2.0
1002780998512428991,Light Filled Home Walk to Wilton Dr - Hot Tub!,,,25.0,25.0,26.0,3.0,0.0,11.0,26.0,0.0,,,89,False,,,,,3.0,2.5
1002924630652097015,Brand New Furnished Beach House!,,2.0,9.0,12.0,27.0,31.0,27.0,1.0,0.0,0.0,,,64,False,26.22505,-80.10197,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washing machine', 'Free dryer – In unit', 'Air conditioning', 'Private back garden', 'Hair dryer']",2.0,1.0
1003158290713754670,Luxury designer villa YOLO,,,18.0,22.0,28.0,29.0,12.0,2.0,15.0,12.0,0.0,,88,False,26.1509,-80.1111,True,"['Garden view', 'Kitchen', 'Wifi – 36 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,3.0
1003518528111813115,Luxurious Spacious 4BD/3BA Villa with Private Pool,,0.0,0.0,0.0,24.0,25.0,0.0,29.0,20.0,0.0,17.0,,69,False,26.19254,-80.10978,True,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Free residential garage on premises – 1 space', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', '75 inch HDTV with Disney+, HBO Max, Hulu', 'Free washer – In unit', 'Exterior security cameras on property']",4.0,3.0
1003536966942695954,"Rivewalk-3 bed, 1 bath, minutes to Las Olas/Beach",,,,17.0,24.0,28.0,26.0,15.0,22.0,28.0,26.0,,66,False,26.1149,-80.14677,True,"['River view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,1.0
1003565074389235875,Salty Kisses Studio (107),,,0.0,9.0,29.0,29.0,29.0,25.0,7.0,0.0,0.0,0.0,92,False,26.16763,-80.10742,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']",0.0,1.0
1004301862338686170,"""BeachSteps"" Intracoastal/Steps to Beach/Hot Tub",,,,,21.0,29.0,29.0,31.0,30.0,25.0,30.0,26.0,91,False,26.22766,-80.09472,True,"['Bay view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub - available all year, open 24 hours', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,3.0
1004345972136417408,The birdy peace 2BR W P 5m Beach,,,,18.0,10.0,29.0,28.0,25.0,0.0,0.0,23.0,7.0,89,False,26.13995,-80.13071,False,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, pool toys', 'Pets allowed', 'TV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.0
1004345972136417408,The birdy peace 2BR W P 5m Beach,0.0,,,,,9.0,26.0,27.0,27.0,17.0,15.0,24.0,73,False,26.13995,-80.13071,False,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, pool toys', 'Pets allowed', 'TV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.0
1004397062906223941,2361 Pompano Beach Villa,16.0,,,,,,14.0,26.0,31.0,23.0,21.0,26.0,86,False,26.22765,-80.09984,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - open specific hours, heated', 'Hot tub', 'HDTV with Fire TV, Hulu, Netflix, Roku', 'Washer', 'Dryer', 'Air conditioning', 'Carbon monoxide alarm']",3.0,2.5
1004552327916832827,Waterview w/ Heated Pool & 15 Mins to FLL Beaches,20.0,,,,,25.0,0.0,0.0,31.0,25.0,26.0,28.0,54,False,26.08791,-80.18903,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available all year, heated', 'TV', 'Washer', 'Free dryer', 'Exterior security cameras on property']",3.0,1.0
1004671073729343077,Club Wyndham Palm Aire,22.0,,,,17.0,23.0,16.0,29.0,30.0,20.0,20.0,18.0,69,False,26.22706,-80.16083,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Elevator', 'Washer', 'Free dryer – In building', 'Air conditioning', 'Bathtub']",2.0,2.0
1004985220203189316,Sunshine Manors 2009 A,16.0,0.0,,,11.0,23.0,22.0,28.0,27.0,31.0,25.0,21.0,85,False,26.16031,-80.11979,True,"['Wifi', 'Free parking on premises', 'Pool', 'TV', 'Air conditioning', 'Patio or balcony', 'Luggage dropoff allowed', 'Hair dryer', 'Refrigerator', 'Exterior security cameras on property']",0.0,1.0
1005110515500436097,"Fort Lauderdale Condo w/ Patio, Walk to Las Olas.",26.0,21.0,9.0,,,,,21.0,28.0,29.0,30.0,21.0,78,False,26.12225,-80.13159,True,"['Canal view', 'Kitchen', 'Fast wifi – 195 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '65 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,1.0
1005254840458184011,Sunshine Manors 2009 B,25.0,19.0,16.0,0.0,,,,,27.0,31.0,26.0,30.0,59,False,26.15979,-80.12136,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Luggage dropoff allowed', 'Hair dryer']",1.0,1.0
1005255110049008486,Sunshine Manors 2013 A,27.0,18.0,16.0,22.0,0.0,,,,,16.0,30.0,29.0,87,False,26.1609,-80.12072,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Luggage dropoff allowed']",1.0,1.0
1005256005484470418,Sunshine Manors 2013 B,30.0,24.0,21.0,20.0,20.0,5.0,,,18.0,0.0,24.0,11.0,53,False,26.16,-80.1204,True,"['Wifi', 'Free residential garage on premises', 'Pool', 'TV', 'Air conditioning', 'Patio or balcony', 'Luggage dropoff allowed', 'Hair dryer', 'Refrigerator', 'Microwave']",1.0,1.0
1005260286415466831,Waterfront resort with game room & pool,28.0,30.0,29.0,25.0,22.0,29.0,,,,23.0,24.0,28.0,92,False,,,,,1.0,1.0
1005331740363379065,Entire house with backyard,0.0,29.0,27.0,21.0,23.0,30.0,,,,,17.0,21.0,86,False,26.10849,-80.15251,True,"['Garden view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises', 'Pets allowed', 'TV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1005742108163974578,stylish condo in Ft. Lauderdale,26.0,30.0,21.0,22.0,24.0,9.0,21.0,,,,23.0,14.0,87,False,26.1448,-80.1337,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'TV', 'Washer –\xa0In unit', 'Dryer –\xa0In unit', 'Air conditioning', 'Crib - available upon request', 'Hair dryer']",1.0,1.0
1005742116890332025,Cozy Condo in a Luxury Hotel!,31.0,27.0,27.0,23.0,26.0,25.0,28.0,10.0,,,,,95,False,26.13008,-80.1047,True,"['Shared beach access', 'Wifi', 'Dedicated workspace', 'Pool', 'TV', 'Central air conditioning', 'Hair dryer', 'Microwave', 'Shared gym', 'Paid parking on premises']",0.0,1.0
1006311684301472902,Lauderdale House w Heated Pool,11.0,29.0,26.0,28.0,4.0,23.0,18.0,14.0,,,,,82,False,26.18387,-80.11871,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'Pets allowed', 'TV', 'Exterior security cameras on property']",3.0,2.0
1006421642187412406,Wilton Manors Pad,9.0,27.0,21.0,28.0,21.0,13.0,21.0,6.0,12.0,,,,67,False,26.1561,-80.1362,True,"['Wifi', 'Free driveway parking on premises – 1 space', 'Pets allowed', '32 inch HDTV', 'Window AC unit', 'Shared backyard – Fully fenced', 'Hair dryer', 'Microwave', 'Long term stays allowed', 'Carbon monoxide alarm']",1.0,1.0
1006440985056700520,Ocean Breeze Free Parking! Apt 1,,,29.0,22.0,26.0,23.0,23.0,21.0,23.0,20.0,,,72,False,26.126,-80.1052,False,"['Canal view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Paid washer – In building', 'Paid dryer – In building', 'Exterior security cameras on property']",1.0,1.0
1006545171362117466,MaraVilla 6BR Lux Oasis/HeatedPool/MinsToBeach,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,False,26.17324,-80.11411,False,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Private pool - available all year, heated, saltwater', '85 inch HDTV', 'Free washer', 'Dryer', 'Exterior security cameras on property']",6.0,3.0
1007520758083426373,Steps to the Beach! Free Shuttle! Stylish Design,,,19.0,14.0,21.0,26.0,29.0,25.0,30.0,16.0,12.0,,91,False,26.22688,-80.09169,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Carbon monoxide alarm']",1.0,1.0
1007758923821007761,"Newly Listed, Welcome to the  White Lotus!",,,16.0,10.0,15.0,16.0,0.0,6.0,26.0,15.0,21.0,0.0,78,False,26.1521,-80.1219,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, heated', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning']",3.0,2.0
1008615349742093242,Privt gay studio ensuite/Heated pool/soft king bed,,,,,6.0,0.0,21.0,23.0,21.0,25.0,0.0,10.0,79,False,26.18221,-80.12364,False,"['Wifi', 'Free parking on premises', 'Outdoor pool - heated', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Exterior security cameras on property']",1.0,1.0
1008615952144265413,Heated Pool! Waterfront+Close To Beach and shops!,,,,23.0,24.0,0.0,0.0,29.0,30.0,30.0,29.0,27.0,67,False,,,,,3.0,2.0
1008649745449152816,Crush's Waterfront Oasis,,,,,3.0,21.0,28.0,28.0,24.0,19.0,20.0,26.0,85,False,26.17262,-80.16652,False,"['Canal view', 'Courtyard view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 3 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', '65 inch HDTV with Roku', 'Exterior security cameras on property']",3.0,2.0
1008714894996394882,Enjoy a Comfortable Stay at this Spectacular House,,,,22.0,9.0,21.0,18.0,30.0,15.0,26.0,29.0,24.0,68,False,26.1029,-80.1939,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Carbon monoxide alarm']",3.0,2.0
1008721855909143272,"Cottage style condo close to Port, Beach, Downtown",,,,26.0,9.0,27.0,29.0,30.0,24.0,23.0,29.0,19.0,33,False,26.14582,-80.12883,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'AC – split-type ductless system', 'Private back garden – Not fully fenced', 'Carbon monoxide alarm']",1.0,1.0
1008721855909143272,"Cottage style condo close to Port, Beach, Downtown",2.0,,,,,,26.0,25.0,28.0,2.0,0.0,0.0,74,False,26.14582,-80.12883,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'AC – split-type ductless system', 'Private back garden – Not fully fenced', 'Carbon monoxide alarm']",1.0,1.0
1009316420169620523,Paradise Palms - Heated Saltwater Pool/Walkable,25.0,21.0,,,,,20.0,28.0,29.0,31.0,28.0,23.0,90,False,26.1601,-80.145,True,"['Kitchen', 'Fast wifi – 581 Mbps', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'AC - split type ductless system', 'Exterior security cameras on property']",3.0,2.0
1009516815199478637,Bungalow 31 – Heated Pool – 6 mins to Beach,29.0,16.0,4.0,,,,,15.0,21.0,29.0,29.0,13.0,76,False,26.148,-80.11075,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property']",3.0,2.0
1009601011551612331,4BD Villa: 4-Hole Mini Putt | Playset | Salt Pool,30.0,29.0,19.0,,,,,,12.0,26.0,31.0,22.0,89,False,26.09494,-80.19438,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool – available all year, open 24 hours, heated, saltwater', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,3.0
1010327514070154026,Castaways Casita,27.0,16.0,14.0,,,,,7.0,30.0,29.0,29.0,29.0,85,False,26.0903,-80.20086,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', '50 inch HDTV with Amazon Prime Video, Apple TV', 'Washer', 'Free dryer – In unit', 'Air conditioning']",3.0,2.0
1010718910414080227,"2BR waterfront with deck, grill, & balcony",30.0,28.0,6.0,0.0,,,,,17.0,30.0,28.0,30.0,86,False,,,,,2.0,2.5
1010855174448183421,"2BR wither waterfront views, deck, grill, & AC",29.0,31.0,30.0,10.0,0.0,,,,,6.0,30.0,28.0,52,False,,,,,2.0,2.5
1010976034857533217,"2BR on the water with deck, grill, & great views",26.0,29.0,31.0,28.0,7.0,2.0,,,,,11.0,30.0,82,False,,,,,2.0,2.5
1010976159580308184,2BR waterfront townhouse with water views & grill,28.0,28.0,29.0,0.0,14.0,0.0,2.0,,,,6.0,14.0,62,False,,,,,2.0,2.5
1011497561754635485,FTL dream home - pool - Game room,0.0,0.0,27.0,9.0,30.0,28.0,20.0,,,,30.0,21.0,68,False,26.2036,-80.1129,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1011605219253674889,Duke's Haus - Queen,31.0,28.0,31.0,26.0,27.0,28.0,28.0,11.0,,,,,74,False,26.1621,-80.1036,True,"['Lock on bedroom door', 'Canal view', 'Waterfront', 'Wifi', 'Free parking on premises – 1 space', 'Pets allowed', 'TV with standard cable', 'Free washer – In building', 'Free dryer – In building', 'Central air conditioning']",1.0,1.0
1011707201682722415,Heated Pool & Hot Tub! Waterfront+Close 2 Beach!,30.0,31.0,28.0,31.0,30.0,30.0,30.0,26.0,,,,,68,False,,,,,3.0,2.0
1011732527340925393,Wilton on the Water -Courtyard & Heated Pool 4/2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,85,False,26.1579,-80.1232,False,"['Bay view', 'Beach access – Beachfront', 'Kitchen', 'Fast wifi – 342 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub - available all year', 'Pets allowed', 'Exterior security cameras on property']",4.0,2.5
1011740053398692075,Pretty House with Spa and Private Beach Access,,3.0,5.0,19.0,0.0,6.0,25.0,5.0,9.0,,,,39,False,26.21598,-80.09561,False,"['Garden view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Hot tub', 'Pets allowed', 'TV', 'Washer']",3.0,2.5
1011824508701219829,The garage,22.0,20.0,31.0,29.0,31.0,30.0,26.0,26.0,21.0,,,,94,False,26.10209,-80.18624,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1012534936169549152,Magnificent Duplex Home 6BR/4BA near FTL Beach!,,17.0,31.0,0.0,28.0,11.0,4.0,0.0,3.0,,,,91,False,,,,,6.0,4.0
1013221914364568335,Poolside Close to Beach | Shopping,,10.0,14.0,16.0,28.0,13.0,10.0,18.0,16.0,0.0,6.0,23.0,76,False,26.19626,-80.12303,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",2.0,2.0
10141761,Tropical Oasis 2B/2B-Heated Pool+Waterfront+Dock!,5.0,9.0,30.0,19.0,26.0,8.0,9.0,16.0,19.0,15.0,,,90,False,26.16451,-80.12525,True,"['Garden view', 'Canal view', 'Waterfront', 'Kitchen', 'Fast wifi – 326 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, pool toys', 'Pets allowed', 'Exterior security cameras on property']",2.0,2.0
1014462772015307858,Outdoor Pool | BBQ | Mins away from airport,,,11.0,31.0,29.0,31.0,30.0,31.0,30.0,28.0,,,96,False,,,,,,
1014483579235328127,Charming Studio Gem in FTL VP-6,,,13.0,4.0,29.0,25.0,0.0,26.0,19.0,23.0,30.0,,83,False,26.13294,-80.12911,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Paid dryer – In building', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",0.0,1.0
1015176279065595837,Wilton Manors Canal Guest House,,,4.0,3.0,17.0,12.0,9.0,1.0,5.0,3.0,0.0,0.0,47,False,26.15532,-80.12316,True,"['Canal view', 'Shared beach access', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free dryer – In unit', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",1.0,1.0
10151976,Aqua Vista Waterfront Mansion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,False,26.1285,-80.114,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 5 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'Private hot tub', 'Pets allowed', '65 inch HDTV with Hulu, Netflix, standard cable, premium cable, Amazon Prime Video, HBO Max', 'Exterior security cameras on property']",7.0,6.5
10151976,Aqua Vista Waterfront Mansion,0.0,,,,,4.0,20.0,27.0,29.0,26.0,25.0,30.0,86,False,26.1285,-80.114,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 5 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'Private hot tub', 'Pets allowed', '65 inch HDTV with Hulu, Netflix, standard cable, premium cable, Amazon Prime Video, HBO Max', 'Exterior security cameras on property']",7.0,6.5
1015240487225124336,Hibiscus Oasis #2: Studio w/pool Walkable to Beach,25.0,,,,,25.0,26.0,28.0,31.0,16.0,12.0,8.0,76,False,26.23098,-80.09239,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, saltwater', 'TV', 'Washer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1015302005354635313,1-bed apt close to the Beach,31.0,,,,,21.0,31.0,29.0,31.0,30.0,29.0,0.0,83,False,26.224840882602948,-80.09651954980939,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Microwave', 'Exterior security cameras on property']",1.0,1.0
1015315101971702374,"Riviera Oasis: Waterfront, Pool, 5min To Beach",14.0,,,,,17.0,25.0,27.0,29.0,26.0,24.0,27.0,73,False,26.18433,-80.10657,False,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer']",4.0,3.0
1015373503013527726,Kasa Tropicana Fort Lauderdale | Private 4BD Home,20.0,,,,,13.0,9.0,28.0,19.0,1.0,2.0,12.0,90,False,26.19405,-80.11825,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washing machine', 'Dryer', 'Exterior security cameras on property']",4.0,2.0
1015495877154964149,Palm Breeze Luxury Suites -# 5 - 2BR/1Bath,8.0,,,,10.0,19.0,24.0,0.0,0.0,27.0,12.0,21.0,82,False,,,,,2.0,1.0
1015514160284285155,Studio w Peacocks Managed by BNR Vacation Rentals,0.0,22.0,,,,,17.0,30.0,29.0,31.0,0.0,30.0,60,False,26.14343,-80.14988,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Patio or balcony', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1015828480130381656,Casa Azul with a Private Heated Saltwater Pool,29.0,20.0,,,,,16.0,,29.0,29.0,30.0,31.0,89,False,26.20173,-80.12564,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Outdoor pool', 'Pets allowed', '60 inch HDTV', 'EV charger - level 2', 'Washer']",4.0,2.0
1015937909045741251,"Spacious home, heated pool, 10 mins to the beach!",29.0,27.0,,,,17.0,19.0,24.0,24.0,29.0,30.0,26.0,85,False,26.20131,-80.11871,True,"['Garden view', 'Courtyard view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available all year, open 24 hours', 'Pets allowed', '55 inch HDTV with Netflix, Chromecast', 'Washer', 'Exterior security cameras on property']",4.0,2.5
