ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1009525747644466260,"Large unit in the Upper East Side, Free Parking",129.0,129.0,129.0,129.0,129.0,,,,,218.0,218.0,218.0,False,25.8492,-80.1738,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1009644075825634181,Welcome to Miami's Casa Bella!,218.0,218.0,218.0,218.0,218.0,218.0,218.0,,,,,497.0,False,25.81414026422621,-80.20416435986593,True,"['Garden view', 'Kitchen', 'Fast wifi – 338 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1010098067293052447,Pool | HotTub | Grill | Basketball | Nespresso,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,,,,False,,,,,5.0,3.0
1010290062716103354,Modern 2 Bed 2 Bath Apt in Brickell,,,464.0,464.0,464.0,464.0,464.0,464.0,464.0,,,,False,,,,,2.0,2.0
1010461963012115305,Picasso Dream Penthouse Miami Worldcenter,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,,False,25.777297911565896,-80.19059996006997,True,"['Bay view', 'Courtyard view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free on-street parking', 'Shared outdoor pool – available all year, open specific hours, olympic-sized, heated, infinity', 'TV', 'Lift']",2.0,2.0
1010613480108232396,Junior Suite,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,,False,25.76557,-80.19213,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony']",1.0,1.0
1010619858107223900,Three Bedroom Suite,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,,False,25.76703920772397,-80.19336018011789,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony']",3.0,3.0
1010761667593034211,Peaceful MIMO Guest Cottage!,,,,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,False,,,,,0.0,1.0
1010761667593034211,Peaceful MIMO Guest Cottage!,125.0,,,,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,False,,,,,0.0,1.0
1010799742038572078,Condo with Panoramic City Views in Brickell,196.0,196.0,196.0,,,,,,170.0,170.0,170.0,170.0,False,25.7618,-80.1899,False,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Carbon monoxide alarm']",1.0,1.0
1010867323780927991,"Miami Brickell Downtown near bayside, parking",170.0,170.0,170.0,170.0,170.0,170.0,,,,150.0,150.0,150.0,False,25.77274245982577,-80.18989533963205,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Shared sauna', 'TV', 'Washer', 'Dryer –\xa0In unit', 'Air conditioning']",1.0,1.0
1010897611520878865,8 PPL |Top Location |Free Parking | 5 min Airport,150.0,150.0,180.0,180.0,180.0,180.0,,,,,380.0,380.0,False,25.77054105873928,-80.28990552455734,True,"['Kitchen', 'Fast wifi – 660 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch HDTV', 'Central air conditioning', 'Luggage dropoff allowed', 'Crib - available upon request', 'Exterior security cameras on property']",2.0,1.0
1010978132970473266,Luxe Home/Jacuzzi/Golf,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,,75.0,75.0,75.0,False,25.82003,-80.20816,False,"['Golf course view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
1011108478444875368,Private HOT TUB + Washer & Dryer in Unit,75.0,75.0,98.0,120.0,120.0,120.0,120.0,120.0,,,,,False,25.82649,-80.2214,False,"['Kitchen', 'Fast wifi – 82 Mbps', 'Free parking on premises', 'Private hot tub', 'HDTV with Disney+, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Window AC unit', 'Exterior security cameras on property']",1.0,1.0
1011317659586955529,Modern2BR apt in full amenity brand new Miami bldg,,309.0,309.0,309.0,309.0,309.0,309.0,309.0,,,,,False,,,,,2.0,1.5
1011710526535594467,Coconut Grove Private House in Nature,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,,,False,25.73221,-80.2419,False,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Exterior security cameras on property']",1.0,1.0
1011721824603938211,"Luna, Nueva, central & cozy",,,,99.0,99.0,99.0,99.0,99.0,90.0,90.0,82.0,80.0,False,25.7661,-80.2475,True,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV with Netflix', 'AC - split type ductless system', 'Hair dryer', 'Refrigerator', 'Microwave', 'Exterior security cameras on property']",1.0,1.0
1011874747767482959,"Relax in style! Mag Mile. Billiards, Pool and more",,,,,654.0,657.0,657.0,546.0,546.0,625.0,625.0,625.0,False,25.7485,-80.2473,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Private outdoor pool - available all year, heated, saltwater', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,4.0
1011874747767482959,"Great Fall Rates:Relax; Mag Mile. Billiards, Pool",506.0,506.0,,,,,288.0,288.0,288.0,288.0,288.0,288.0,False,25.7485,-80.2473,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Private outdoor pool - available all year, heated, saltwater', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,4.0
1012615031296592117,2BR NEW Condo in Heart of Brickell,288.0,288.0,288.0,288.0,,,,556.0,556.0,556.0,556.0,556.0,False,25.7656,-80.1982,True,"['City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'Sauna', '55 inch HDTV with standard cable', 'Elevator', 'EV charger - level 2', 'Free washer – In unit']",2.0,2.0
1012912996149462239,Pool | Maximalism | King Bed | Central | Lux,556.0,556.0,556.0,556.0,556.0,556.0,,,,,306.0,306.0,False,25.823,-80.2026,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours', 'Pets allowed', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",4.0,3.0
1013111059452562553,Brickell on The River Duplex 2BR,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,,,,,False,,,,,2.0,2.0
1013193420232133531,Memorable Vacation in Miami Design District,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,79.0,79.0,78.0,,False,,,,,4.0,2.0
10133064,Coconut Grove 1 Bedroom Apt *2 blocks to CocoWalk!,,,,,,,80.0,80.0,,,,,False,,,,,1.0,1.0
1013728391034640994,Luxury 2BD PH | Icon Brickell | W Hotel |Amenities,,,1380.0,1150.0,1150.0,791.0,791.0,667.0,667.0,667.0,667.0,,False,25.767666444272457,-80.18983557077014,True,"['Bay view', 'Marina view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Shared indoor pool - available all year, open specific hours', 'Shared hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm', 'Smoke alarm']",2.0,2.0
1013729950804399893,"Downtown Stay w/Gym, Pool, Cafe & Cowork Lounge!",,,,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,False,25.7765,-80.1897,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - heated', 'Shared hot tub', 'TV', 'Elevator', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1013729950804399893,"Downtown Stay w/Gym, Pool, Cafe & Cowork Lounge!",179.0,,,,,185.0,185.0,185.0,185.0,185.0,185.0,185.0,False,25.7765,-80.1897,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - heated', 'Shared hot tub', 'TV', 'Elevator', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1013730122824644205,Partial Oceanview Apt + Pool | Gym | CoWork | Cafe,185.0,185.0,185.0,,,,300.0,300.0,300.0,300.0,300.0,300.0,False,25.7765,-80.1897,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - heated', 'Shared hot tub', 'TV', 'Elevator', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1014330697402905831,Coco Loco - Wynwood,300.0,300.0,300.0,300.0,300.0,,,,,251.0,251.0,251.0,False,25.808646226644573,-80.19272017271906,True,"['Bay view', 'City skyline view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 1 space', 'Shared pool - available all year, rooftop', 'Shared sauna', 'Exterior security cameras on property']",2.0,2.0
1014418601960386677,Casa Nikoleta Gated 10-min to Beach w/ BBQ 168,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,,,530.0,530.0,False,25.81389365785053,-80.19998759560126,True,"['Courtyard view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1014477759255757888,Amazing unit next to Bayside,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,,,,False,,,,,3.0,3.0
1014480548650683556,Wonderful 3 Bedrooms Corner Unit Downtown Miami,,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,,False,,,,,3.0,3.0
1014609753452971633,Aparment 1 in Miami,,,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,False,25.7686,-80.21614,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1014609753452971633,Aparment 1 in Miami,160.0,,,,,,222.0,222.0,222.0,222.0,222.0,222.0,False,25.7686,-80.21614,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
