ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1001465804573745192,"Baywatch Renovated, Unobstructed Oceanfront Views!",,,,,,,,,0.0,0.0,0.0,0.0,83,False,33.8018,-78.7129,False,"['Ocean view', 'Resort view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'Sauna', 'Carbon monoxide alarm']",2.0,2.0
1001465804573745192,"Baywatch Renovated, Unobstructed Oceanfront Views!",0.0,26.0,23.0,10.0,30.0,23.0,9.0,3.0,0.0,11.0,13.0,0.0,64,False,33.8018,-78.7129,False,"['Ocean view', 'Resort view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'Sauna', 'Carbon monoxide alarm']",2.0,2.0
1002154103705240702,A Friend's Place,,,,,,,,,,,,,81,False,33.82859,-78.64665,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'HDTV with DVD player, premium cable', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Carbon monoxide alarm']",3.0,2.0
1002154103705240702,A Friend's Place,,29.0,18.0,15.0,14.0,20.0,16.0,1.0,0.0,4.0,4.0,0.0,65,False,33.82859,-78.64665,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'HDTV with DVD player, premium cable', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Carbon monoxide alarm']",3.0,2.0
1002266797086299373,North MB Cozy 2 BD across from the beach,,,,,,,,,,,,4.0,59,False,33.81588,-78.67921,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 1 space', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Hair dryer', 'Carbon monoxide alarm']",2.0,2.0
1002266797086299373,North MB Cozy 2 BD across from the beach,0.0,16.0,19.0,28.0,20.0,14.0,22.0,13.0,10.0,4.0,0.0,0.0,49,False,33.81588,-78.67921,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 1 space', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Hair dryer', 'Carbon monoxide alarm']",2.0,2.0
1003758309313400129,"First-floor 2BR, Crescent Beach across the street",,,,,,,,,,,,7.0,80,False,33.80932,-78.69722,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",2.0,1.0
1003758309313400129,"First-floor 2BR, Crescent Beach across the street",3.0,25.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,False,33.80932,-78.69722,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",2.0,1.0
1004888500494172115,Tequila Sunrise - 2BR Oceanfront,,,,,,,,,,,7.0,7.0,73,False,33.8152,-78.6802,True,"['Ocean view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Carbon monoxide alarm']",2.0,2.0
1004888500494172115,Tequila Sunrise - 2BR Oceanfront,17.0,30.0,25.0,26.0,21.0,27.0,24.0,19.0,23.0,7.0,15.0,11.0,53,False,33.8152,-78.6802,True,"['Ocean view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Carbon monoxide alarm']",2.0,2.0
1005677203505461146,2BR dog-friendly with AC & W/D,,,,,,,,,,,6.0,14.0,79,False,33.82418,-78.68033,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",2.0,1.5
1005677203505461146,2BR dog-friendly with AC & W/D,24.0,29.0,18.0,24.0,27.0,10.0,7.0,4.0,0.0,3.0,0.0,0.0,74,False,33.82418,-78.68033,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",2.0,1.5
1006558019772477050,Coastal Beachfront Getaway Poolside and Oceanfront,,,,,,,,,,,0.0,0.0,20,False,33.7946,-78.7273,False,"['City skyline view', 'Ocean view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Pool', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm']",2.0,2.0
1006558019772477050,Coastal Beachfront Getaway Poolside and Oceanfront,0.0,28.0,4.0,16.0,29.0,26.0,25.0,20.0,18.0,10.0,5.0,0.0,45,False,33.7946,-78.7273,False,"['City skyline view', 'Ocean view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Pool', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm']",2.0,2.0
1008928373812732549,Crescent Beach Bungalow,,,,,,,,,,,,11.0,73,False,33.8082,-78.7094,True,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 4 spaces', 'TV', 'Free washer – In unit', 'Dryer', 'Air conditioning', 'Refrigerator', 'Microwave']",3.0,2.0
1008928373812732549,Crescent Beach Bungalow,1.0,12.0,10.0,16.0,23.0,24.0,19.0,4.0,9.0,8.0,7.0,0.0,45,False,33.8082,-78.7094,True,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 4 spaces', 'TV', 'Free washer – In unit', 'Dryer', 'Air conditioning', 'Refrigerator', 'Microwave']",3.0,2.0
1009355352871727774,Windy Hill NMB/ King & Queen BRs/across from beach,,,,,,,,,,,0.0,4.0,47,False,,,,,2.0,2.0
1009355352871727774,Windy Hill NMB/ King & Queen BRs/across from beach,0.0,0.0,12.0,20.0,30.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,54,False,,,,,2.0,2.0
1009484434684473959,"Nittany South, 5BR -Duplex-Private Pool-Game Room",,,,,,,,,,,,15.0,64,False,33.79855,-78.72157,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 4 spaces', 'Outdoor pool', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",5.0,5.5
1009484434684473959,"Nittany South, 5BR -Duplex-Private Pool-Game Room",0.0,0.0,20.0,28.0,0.0,0.0,26.0,29.0,21.0,15.0,24.0,0.0,64,False,33.79855,-78.72157,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 4 spaces', 'Outdoor pool', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",5.0,5.5
1010854225818037361,"4BR sunny home with screened porch, close to beach",,,,,,,,,,,12.0,14.0,81,False,33.79825,-78.72839,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Exterior security cameras on property']",1.0,0.0
1010854225818037361,"4BR sunny home with screened porch, close to beach",22.0,29.0,18.0,10.0,29.0,8.0,14.0,0.0,0.0,4.0,5.0,0.0,64,False,33.79825,-78.72839,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Exterior security cameras on property']",1.0,0.0
1011445845425164691,Beachfront Condo w/ Magnificent Ocean Views!,,,,,,,,,,,,0.0,50,False,33.79582,-78.72363,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Patio or balcony', 'Refrigerator']",3.0,2.0
1011445845425164691,Beachfront Condo w/ Magnificent Ocean Views!,22.0,30.0,30.0,20.0,7.0,7.0,0.0,21.0,0.0,15.0,0.0,5.0,60,False,33.79582,-78.72363,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Patio or balcony', 'Refrigerator']",3.0,2.0
1011822940614717407,Ocean Terrace D4 - New Rental - Across from Beach,,,,,,,,,,,,,52,False,33.82776,-78.64555,False,"['Ocean view', 'Sea view', 'Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Shared outdoor pool - ', '65 inch HDTV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1011822940614717407,Ocean Terrace D4 - New Rental - Across from Beach,0.0,0.0,20.0,27.0,28.0,26.0,30.0,14.0,0.0,9.0,16.0,0.0,80,False,33.82776,-78.64555,False,"['Ocean view', 'Sea view', 'Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Shared outdoor pool - ', '65 inch HDTV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1013251776321916214,Grand Ocean Getaway III,,,,,,,,,,,,,72,False,33.80334,-78.71219,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available all year', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Carbon monoxide alarm']",5.0,5.5
1013251776321916214,Grand Ocean Getaway III,,3.0,6.0,9.0,0.0,31.0,21.0,8.0,0.0,0.0,0.0,0.0,52,False,33.80334,-78.71219,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available all year', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Carbon monoxide alarm']",5.0,5.5
1013253068003478897,Grand Ocean Getaway!,,,,,,,,,,,0.0,0.0,71,False,33.8038,-78.7126,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available seasonally', 'Pets allowed', '60 inch HDTV with Roku', 'Washer', 'Free dryer – In unit', 'Carbon monoxide alarm']",5.0,5.5
1013253068003478897,Grand Ocean Getaway!,0.0,15.0,13.0,13.0,27.0,0.0,23.0,6.0,0.0,4.0,0.0,0.0,66,False,33.8038,-78.7126,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool - available seasonally', 'Pets allowed', '60 inch HDTV with Roku', 'Washer', 'Free dryer – In unit', 'Carbon monoxide alarm']",5.0,5.5
1013998547739023616,Sea Castle 4F-OF 3 BR Condo - Updated Unit-Pool,,,,,,,,,,,,,52,False,33.80944,-78.69613,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Outdoor pool', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1013998547739023616,Sea Castle 4F-OF 3 BR Condo - Updated Unit-Pool,,0.0,26.0,7.0,16.0,17.0,9.0,0.0,0.0,12.0,8.0,20.0,61,False,33.80944,-78.69613,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Outdoor pool', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1014518981202759097,Atlantis Villas 204-OF 6 BR-Recently Updated Unit,,,,,,,,,,,11.0,21.0,64,False,33.81378,-78.68303,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 3 spaces', 'Shared outdoor pool - heated', 'Shared hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",6.0,5.0
1014518981202759097,Atlantis Villas 204-OF 6 BR-Recently Updated Unit,0.0,0.0,24.0,0.0,0.0,0.0,30.0,25.0,19.0,14.0,9.0,0.0,76,False,33.81378,-78.68303,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 3 spaces', 'Shared outdoor pool - heated', 'Shared hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",6.0,5.0
1014670059513625078,Malibu Pointe 701-4 BR/4 BA Condo with Ocean Views,,,,,,,,,,,8.0,31.0,64,False,33.80815,-78.70187,False,"['Ocean view', 'Sea view', 'Shared beach access', 'Kitchen', 'Wifi', 'Free parking garage on premises – 2 spaces', 'Shared indoor pool - ', 'Shared hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,4.0
1014670059513625078,Malibu Pointe 701-4 BR/4 BA Condo with Ocean Views,0.0,27.0,16.0,11.0,21.0,19.0,16.0,0.0,0.0,13.0,16.0,1.0,30,False,33.80815,-78.70187,False,"['Ocean view', 'Sea view', 'Shared beach access', 'Kitchen', 'Wifi', 'Free parking garage on premises – 2 spaces', 'Shared indoor pool - ', 'Shared hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,4.0
1015207385355457805,3BR near beach with on-site pool & private patio,,,,,,,,,,,,0.0,58,False,33.80985,-78.70355,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",3.0,2.0
1015207385355457805,3BR near beach with on-site pool & private patio,0.0,29.0,0.0,3.0,26.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,59,False,33.80985,-78.70355,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",3.0,2.0
1015289189385747366,Wellington 302 - Oceanfront Condo - Sleeps 8,,,,,,,,,,,,,54,False,33.81117,-78.68838,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Outdoor pool', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1015289189385747366,Wellington 302 - Oceanfront Condo - Sleeps 8,,30.0,9.0,21.0,16.0,31.0,16.0,0.0,0.0,13.0,25.0,24.0,77,False,33.81117,-78.68838,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Outdoor pool', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1015291097276822162,"Townes at Barefoot 5122 - Golf, Shopping & Dining!",,,,,,,,,,,17.0,8.0,41,False,33.83503,-78.66012,False,"['Shared beach access', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available seasonally', 'Shared hot tub - available all year', 'TV', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,3.5
1015291097276822162,"Townes at Barefoot 5122 - Golf, Shopping & Dining!",4.0,0.0,30.0,27.0,28.0,20.0,29.0,5.0,4.0,12.0,15.0,0.0,76,False,33.83503,-78.66012,False,"['Shared beach access', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available seasonally', 'Shared hot tub - available all year', 'TV', 'Free washer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,3.5
1015317994411800226,Bay Watch 1640-2BR Oceanfront - Corner Unit,,,,,,,,,,,,,76,False,33.8017,-78.7126,False,"['Ocean view', 'Resort view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Shared indoor pool - available all year, open specific hours', 'Hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1015317994411800226,Bay Watch 1640-2BR Oceanfront - Corner Unit,,,,0.0,30.0,31.0,0.0,30.0,0.0,0.0,12.0,0.0,62,False,33.8017,-78.7126,False,"['Ocean view', 'Resort view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Shared indoor pool - available all year, open specific hours', 'Hot tub', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1015319368883463488,Bay Watch Resort 809 - Oceanfront - 2 Bedrooms,,,,,,,,,,,,,66,False,33.80195,-78.71304,False,"['Ocean view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Shared indoor pool - available all year, open specific hours', 'Hot tub', 'TV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1015319368883463488,Bay Watch Resort 809 - Oceanfront - 2 Bedrooms,,,,27.0,30.0,19.0,0.0,0.0,0.0,15.0,30.0,0.0,67,False,33.80195,-78.71304,False,"['Ocean view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 2 spaces', 'Shared indoor pool - available all year, open specific hours', 'Hot tub', 'TV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1015920041448667260,2BR bright condo with resort amenities & balcony,,,,,,,,,,,6.0,13.0,51,False,33.82506,-78.66852,False,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Shared hot tub', 'TV with standard cable', 'Elevator', 'Washer']",2.0,2.0
1015920041448667260,2BR bright condo with resort amenities & balcony,19.0,29.0,18.0,27.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,53,False,33.82506,-78.66852,False,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Shared hot tub', 'TV with standard cable', 'Elevator', 'Washer']",2.0,2.0
1015927385549529765,Oceanfront 3br/2ba Dog Friendly,,,,,,,,,,,,4.0,53,False,33.8029,-78.7069,True,"['Beach view', 'Ocean view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV with standard cable/satellite', 'Lift', 'Washing machine']",3.0,2.0
1015927385549529765,Oceanfront 3br/2ba Dog Friendly,13.0,21.0,21.0,28.0,28.0,26.0,27.0,27.0,19.0,8.0,10.0,30.0,62,False,33.8029,-78.7069,True,"['Beach view', 'Ocean view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV with standard cable/satellite', 'Lift', 'Washing machine']",3.0,2.0
1016716545514360546,Sunrise Horizon-  3BR/3BA North Myrtle Beach,,,,,,,,,,,11.0,7.0,87,False,33.802,-78.7116,True,"['Sea view', 'Ocean view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Elevator']",3.0,3.0
1016716545514360546,Sunrise Horizon-  3BR/3BA North Myrtle Beach,4.0,13.0,22.0,13.0,30.0,30.0,26.0,25.0,20.0,6.0,4.0,7.0,61,False,33.802,-78.7116,True,"['Sea view', 'Ocean view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Elevator']",3.0,3.0
1019773695830818682,"1 bedroom condo, ocean front view, pool",,,,,,,,,,,,,67,False,33.8078,-78.6987,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 1 space', 'Private outdoor pool - available seasonally', '55 inch HDTV', 'Air conditioning', 'Bathtub', 'Hair dryer', 'Carbon monoxide alarm']",1.0,1.0
1019773695830818682,"1 bedroom condo, ocean front view, pool",4.0,3.0,3.0,25.0,24.0,27.0,14.0,1.0,0.0,8.0,4.0,0.0,44,False,33.8078,-78.6987,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises – 1 space', 'Private outdoor pool - available seasonally', '55 inch HDTV', 'Air conditioning', 'Bathtub', 'Hair dryer', 'Carbon monoxide alarm']",1.0,1.0
1020371239430099535,North Myrtle Luxury Condo-Walk One Block to Beach,,,,,,,,,,,,,59,False,33.8301,-78.6504,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Exterior security cameras on property']",2.0,2.0
1020371239430099535,North Myrtle Luxury Condo-Walk One Block to Beach,,3.0,5.0,17.0,30.0,31.0,26.0,8.0,1.0,8.0,0.0,22.0,42,False,33.8301,-78.6504,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Exterior security cameras on property']",2.0,2.0
1020486501584791450,Modern Oceanview Oasis in Seaside Resort!,,,,,,,,,,,4.0,3.0,62,False,33.80338,-78.70894,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool - available all year', 'Shared hot tub - available all year', 'TV', 'Elevator', 'Free washer – In unit']",1.0,1.0
1020486501584791450,Modern Oceanview Oasis in Seaside Resort!,21.0,30.0,30.0,28.0,30.0,26.0,24.0,18.0,15.0,10.0,18.0,2.0,65,False,33.80338,-78.70894,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool - available all year', 'Shared hot tub - available all year', 'TV', 'Elevator', 'Free washer – In unit']",1.0,1.0
1020487879179988055,Oceanfront with Stunning Views & Fabulous Location,,,,,,,,,,,9.0,9.0,65,False,33.80785,-78.70183,True,"['Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private indoor pool - available all year', 'Shared hot tub - available all year, open 24 hours', 'TV', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit']",2.0,2.0
1020487879179988055,Oceanfront with Stunning Views & Fabulous Location,21.0,30.0,30.0,31.0,30.0,29.0,26.0,23.0,16.0,13.0,13.0,6.0,62,False,33.80785,-78.70183,True,"['Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private indoor pool - available all year', 'Shared hot tub - available all year, open 24 hours', 'TV', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit']",2.0,2.0
1023014111570861654,Waves n Games Luxury House w Pool,,,,,,,,,,,,31.0,85,False,33.8156,-78.6936,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Carbon monoxide alarm']",4.0,3.0
1023014111570861654,Waves n Games Luxury House w Pool,4.0,18.0,19.0,28.0,30.0,29.0,30.0,26.0,17.0,15.0,14.0,11.0,72,False,33.8156,-78.6936,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Carbon monoxide alarm']",4.0,3.0
1023292764904524592,Sandy Toes Haven 3BR/2BA House,,,,,,,,,,,12.0,26.0,63,False,33.8266,-78.6902,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Carbon monoxide alarm']",3.0,2.0
1023292764904524592,Sandy Toes Haven 3BR/2BA House,17.0,19.0,23.0,23.0,27.0,26.0,22.0,29.0,12.0,8.0,18.0,0.0,69,False,33.8266,-78.6902,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Carbon monoxide alarm']",3.0,2.0
1024593857487047806,Beach Bungalow in Family Friendly NMB w/ Pool,,,,,,,,,,,18.0,0.0,17,False,,,,,6.0,4.0
1024593857487047806,Beach Bungalow in Family Friendly NMB w/ Pool,13.0,16.0,21.0,13.0,28.0,15.0,24.0,4.0,14.0,6.0,0.0,0.0,56,False,,,,,6.0,4.0
