ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1007455259658608062,Beach Front 6,,,,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000,False,30.3789,-86.394,True,"['Ocean view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'EV charger - level 2', 'Free washer – In unit', 'Free dryer – In unit']",4.0,3.5
1007931615359604877,Cozy Condo. Sunrise and Sunset,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,False,30.39038,-86.45727,True,"['Courtyard view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'TV', 'Free washer – In unit', 'Exterior security cameras on property']",1.0,1.0
1008778262818451961,Sterling Shores Beach Resort Unit 314,,,,,,75.0,75.0,89.0,128.0,128.0,122.0,122,False,,,,,2.0,2.0
1009467633599870279,This tropical and light three-bedroom unit spans t,,,,,,,,256.0,256.0,256.0,307.0,307,False,30.3777,-86.3751,True,"['Courtyard view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year, open specific hours', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",3.0,2.5
1009522330882259663,Gated Beach front Condominium,,,,,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295,False,30.3841,-86.4956,True,"['Resort view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'TV', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,3.5
1009619204480572197,"Gulf View, Pool, Balcony, Beach*",,,,,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120,False,30.3827,-86.4223,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1009665065512481385,"Steps to the beach, Pool, Quiet, Family friendly",,,,,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115,False,30.38271,-86.42152,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1010201257672632032,71 Tranquility Lane,,,,,479.0,528.0,532.0,532.0,532.0,426.0,425.0,451,False,,,,,4.0,3.5
1010221135455733593,"Heated saltwater spa+pool, Private beach@3min walk",,,,,800.0,600.0,600.0,600.0,600.0,1200.0,1200.0,1200,False,30.3838,-86.4142,True,"['Lake view', 'Private beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'Private hot tub - available all year, open 24 hours', 'Pets allowed', 'HDTV with Roku, premium cable']",5.0,4.0
1010826271425318481,Sandestin*One level home*Lake view*Golf Cart*,,,,,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325,False,30.3833,-86.32432,True,"['Lake view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year, open specific hours, heated', 'Shared hot tub', 'Pets allowed', 'TV', 'Free washer – In unit']",2.0,3.0
1010867897067854336,Latitude Adjustment,,,,,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175,False,30.38806,-86.42076,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.5
1011267077736517874,Serenity at Destin Pointe Resort,,,,,,1332.0,1035.0,1552.0,1552.0,1552.0,1127.0,1127,False,30.3853,-86.5021,False,"['Marina view', 'Lake view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'TV', 'Free washer – In unit']",4.0,3.0
1011523977411514692,Mattina Bella,,,,,232.0,232.0,199.0,199.0,199.0,199.0,259.0,258,False,,,,,4.0,3.5
1011747926991237859,"2BR coastal condo with balcony, washer/dryer, & AC",,,,,,165.0,168.0,161.0,161.0,161.0,153.0,152,False,30.38781,-86.50288,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Refrigerator', 'Microwave']",2.0,2.0
1013194123946832539,Destin Condo with amazing views!,,,,,,,,350.0,230.0,230.0,230.0,230,False,30.3847,-86.4745,True,"['Beach access – Beachfront', 'Elevator', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Microwave', 'Carbon monoxide alarm']",1.0,2.0
1015174050766088761,Emerald Sea Turtle - Golf Cart included!  Pool!,,,,,,225.0,225.0,225.0,225.0,225.0,225.0,225,False,30.38647,-86.42117,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.5
1015223844100028307,101 Blue @Crystal Beach - Caribbean Dunes 101,,,,,,,,225.0,225.0,225.0,225.0,225,False,30.3832,-86.4278,True,"['Ocean view', 'Shared beach access', 'Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', 'Private outdoor pool - available all year, open specific hours, heated', 'Shared hot tub - available all year, open specific hours', '56 inch HDTV', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
1015897836065165780,Private Beachfront Sleeps 12 Gated Pool Luxury acc,,,,,1956.0,1902.0,2053.0,2106.0,1979.0,1992.0,2262.0,1820,False,30.3816,-86.4208,False,"['Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning']",4.0,4.0
1015958818321380694,"7Bd 6 Bath Luxury lakefront home, private beach",,,,,,449.0,449.0,449.0,449.0,999.0,999.0,999,False,30.387,-86.4776,True,"['Lake view', 'Ocean view', 'Private beach access', 'Kitchen', 'Wifi', 'Free parking garage on premises – 4 spaces', 'Pool', 'TV', 'Free washer', 'Exterior security cameras on property']",7.0,6.0
1016628737858882697,Sandpiper Cove 8120,,,,,70.0,63.0,70.0,70.0,57.0,85.0,84.0,84,False,30.38357,-86.4833,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Lift', 'Air conditioning']",1.0,1.0
1016914664094138292,NEW! 10th floor 2BR Oceanfront at Pelican Beach,,,,,725.0,638.0,696.0,700.0,700.0,700.0,710.0,700,False,30.3847,-86.4745,True,"['Ocean view', 'Shared beach access – Beachfront', 'Kitchen', 'Fast wifi – 268 Mbps', 'Free parking on premises', 'Shared outdoor pool - available all year, heated', 'Shared hot tub', 'Sauna', 'TV', 'Carbon monoxide alarm']",2.0,2.0
1017583679556375151,102 | Tiki Bar + Pools + Hot Tubs!,,,,,,,,846.0,730.0,684.0,753.0,796,False,30.38675,-86.47436,True,"['Ocean view', 'Resort view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'Carbon monoxide alarm']",1.0,2.0
1017701678796204131,Baba’s Paradise - Cozy & Private 2BR/2BA w/ Patios,,,,,,,210.0,210.0,210.0,210.0,210.0,210,False,30.38078,-86.337,True,"['Garden view', 'Shared beach access', 'Kitchen', 'Fast wifi – 474 Mbps', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available all year, open specific hours, heated', 'Pets allowed', 'HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit']",2.0,2.0
1018079610946459895,Pelicamp~ Walk to Beach ~ Pool ~ Harbor View,,,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95,False,30.38818,-86.4884,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'TV', 'Air conditioning', 'Bathtub', 'Private patio or balcony']",2.0,2.0
1018812952890007262,525yd 2 Beach-Close to Comm Pool-3BR Emerald Mist,,,,,143.0,,117.0,153.0,146.0,146.0,135.0,135,False,30.3824,-86.3969,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available seasonally, heated', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Carbon monoxide alarm']",3.0,3.0
1018881881844003225,Steps to Beach-Comm Pool-5BR Here Comes The Sun,,,,,148.0,148.0,197.0,190.0,164.0,164.0,164.0,156,False,30.3868,-86.4195,False,"['Kitchen', 'Wifi', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available all year, heated', 'Hot tub', 'Pets allowed', 'TV', 'Washer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",5.0,4.0
1018914075331789840,"3 Br, 1.8 mi to Destin Beaches,Harbor, Crab Island",,,,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60,False,,,,,1.0,1.0
1019111027817185167,Condo at Henderson Beach Resort,,,,,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,False,,,,,2.0,3.0
1019516302946414875,350yd 2 Beach-Balcony-1BR+Bunk Ariel Dunes II 705,,,,,,84.0,84.0,65.0,65.0,65.0,65.0,65,False,30.3781,-86.3674,False,"['Ocean view', 'Beach view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Sauna', 'TV', 'Carbon monoxide alarm']",1.0,1.5
1019585806883533373,Stunning luxury 30A beach villa w/ pool,,,,,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050,False,,,,,,
1020225793047867763,Beachfront Complex- Pool- 3BR Inlet Reef 319,,,,,,,147.0,115.0,115.0,149.0,188.0,163,False,30.3838,-86.4992,False,"['Beach view', 'Ocean view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 2 spaces', 'Shared outdoor pool - available all year', 'Shared hot tub - available all year', 'TV', 'Washer']",3.0,2.0
1020460153110463721,"2BR third-floor, beachfront condo with a pool",,,,,168.0,170.0,191.0,184.0,184.0,184.0,184.0,223,False,30.39041,-86.50815,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Shared hot tub', 'TV', 'Elevator', 'Washer']",2.0,2.0
1020495272055606866,Charming Jr Suite-Family Resort|Lagoon Pool|WiFi,,,,,,302.0,302.0,302.0,302.0,302.0,148.0,148,False,30.3891,-86.4554,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'Shared hot tub - available all year, open specific hours', 'TV', 'Elevator', 'EV charger', 'Washer', 'Carbon monoxide alarm']",2.0,2.0
1020621051597751604,Cozy/Pet friendly 3 bed 2 bath w/ pool near beach,,,,,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175,False,30.3908,-86.4585,True,"['Garden view', 'Park view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 5 spaces', 'Shared outdoor pool - available seasonally, open specific hours, lap pool', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
1020924465629457465,Silver Shells - Beachfront - Amenities Galore,,,,,775.0,775.0,775.0,775.0,775.0,775.0,775.0,775,False,30.38623,-86.45481,True,"['Resort view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, heated', 'Shared hot tub', 'Shared sauna', 'TV', 'Elevator']",2.0,2.0
1021070416025252105,"Destin Towers 21 - Beachfront - 75"" TV",,,,,,700.0,700.0,700.0,700.0,700.0,700.0,700,False,30.3847,-86.4725,True,"['Ocean view', 'Resort view', 'Private beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'Shared hot tub - available all year', '75 inch HDTV with premium cable, standard cable, DVD player', 'Elevator']",2.0,2.0
1021767611633540119,Private Beach~2 King Suites~2 Living Areas~2 Pools,,,,,,685.0,685.0,685.0,685.0,685.0,685.0,685,False,30.3837,-86.3968,True,"['Resort view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available all year, open specific hours, heated, lap pool', '72 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit']",3.0,3.0
1022676122777090481,"Royal Palm Crystal Beach, King",,,,,,175.0,175.0,175.0,175.0,175.0,175.0,175,False,30.38078,-86.41779,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1023955967096331863,Harbor Landing 101B- Great amenities & location!,,,,,,241.0,243.0,243.0,243.0,243.0,209.0,209,False,30.3854,-86.486,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Washer', 'Carbon monoxide alarm']",3.0,3.0
1025514231203792572,6 min Walk to Beach ~  King Beds ~ Pool/Clubhouse,,,,,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,False,,,,,4.0,4.0
1026192424015344009,"Destin Dream | AvantStay | Walk to Beach, GolfCart",,,,,1000.0,125.0,125.0,200.0,200.0,200.0,200.0,200,False,30.3782,-86.3781,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'Hot tub', 'Pets allowed', 'TV', 'Exterior security cameras on property']",5.0,4.0
1026820363950336837,1150 Gulf/Beach Front ~Aug 20th Special -Slps 8,,,,,600.0,600.0,600.0,600.0,600.0,600.0,600.0,1000,False,30.38442,-86.47182,True,"['Ocean view', 'Sea view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 2 spaces', 'Shared outdoor pool - available all year, open specific hours, heated', 'Shared hot tub - available all year, open specific hours', 'Exterior security cameras on property']",3.0,3.0
1026851929866167154,"SharkShack, steps to Pvt Beach+ 2 Pools, sleeps 16",,,,,333.0,302.0,302.0,302.0,302.0,302.0,302.0,302,False,30.382,-86.3968,True,"['Ocean view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours, heated', 'Pets allowed', 'TV with standard cable', 'Exterior security cameras on property']",5.0,3.0
1029128279256324476,"Saige Place, private pool, Sleeps 10 Walk to beach",,,,,,250.0,250.0,375.0,375.0,375.0,375.0,375,False,30.3857,-86.4055,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Private hot tub', 'Pets allowed', 'TV', 'Carbon monoxide alarm']",3.0,2.0
10294019,Seas The Day Destin,417.0,318.0,275.0,260.0,245.0,295.0,295.0,295.0,295.0,295.0,295.0,295,False,30.382,-86.4206,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Not fully fenced']",3.0,2.0
1030732918814977227,Magnolia House 210 at Destin Pointe,,,,,,625.0,527.0,814.0,814.0,814.0,589.0,589,False,30.3862,-86.503,False,"['Ocean view', 'Marina view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool - heated', 'Hot tub', 'TV']",2.0,2.0
1032786028085521690,Sandpiper Cove Unit 1136,,,,,,199.0,199.0,199.0,199.0,199.0,199.0,199,False,30.384,-86.4841,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Shared hot tub', 'TV', 'Washer', 'Dryer', 'Air conditioning']",2.0,2.0
1034787184184573352,Across from Gated Beach Access-3BR Enclave 605A,,,,,,,,101.0,101.0,101.0,134.0,134,False,30.38149,-86.39929,False,"['Ocean view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Lift', 'Air conditioning', 'Carbon monoxide alarm']",3.0,2.0
1035434625128037078,Perfect Paradise! Close to Beach! Private Pool!,,,,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200,False,,,,,,
1035463110240592031,Fantastic views in beachfront condo with pool!,,,,,,7700.0,8475.0,11125.0,11125.0,11125.0,14525.0,35775,False,30.38637,-86.47272,False,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Shared outdoor pool - available all year, open specific hours', 'Shared hot tub - available all year', 'Carbon monoxide alarm']",3.0,3.0
1035541017451166774,"Emerald ""Jule ""-Waterfront Villa 19A",,,,,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,False,30.3809,-86.4075,True,"['Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year, open specific hours', '55 inch HDTV with Amazon Prime Video, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Carbon monoxide alarm']",2.0,2.0
1035865619637703044,Boater's Dream House on Holiday Isle,,,,,,1552.0,1552.0,2295.0,2295.0,2295.0,2295.0,2295,False,30.3867,-86.4941,False,"['Marina view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours', 'TV', 'Free washer – In unit', 'Free dryer – In unit']",5.0,3.0
1036188294180569949,"3BR snowbird-friendly stay on the water, balcony",,,,,259.0,275.0,250.0,248.0,252.0,227.0,207.0,206,False,30.38792,-86.49905,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning']",3.0,3.5
1036241561750151840,Seafoam Shores Must be over 25 to book,,,,,,600.0,600.0,600.0,600.0,600.0,500.0,500,False,30.3797,-86.4,True,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year', 'TV', 'Elevator', 'Paid washer – In building', 'Paid dryer – In building', 'Carbon monoxide alarm']",3.0,2.0
1036323185428538605,Beachside Bliss: Upscale Townhome Steps to Beach,,,,,499.0,499.0,499.0,499.0,499.0,499.0,514.0,514,False,30.3852,-86.4812,True,"['Private beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning']",2.0,2.5
1036397965414722166,Renovated Condo - Ocean Views! Steps to the beach,,,,,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89,False,30.3781,-86.3674,True,"['Ocean view', 'Golf course view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool - available all year, open specific hours, heated, infinity', 'Shared sauna', 'Exterior security cameras on property']",1.0,1.5
1037731332208093139,Modern Destin Condo w/Pool & Private Beach,,,,,,249.0,249.0,249.0,249.0,249.0,249.0,249,False,,,,,2.0,2.0
1037851257838890899,Jade East Towers Beach Front w/Unparalleled Views!,,,,,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161,False,30.38576,-86.47271,True,"['Ocean view', 'Sea view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises – 1 space', 'Shared outdoor pool - available all year, heated', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,3.0
1039015022378607142,"Ocean Dreams, Walk To The Beach! King Bed! Pool!",,,,,,,2000.0,2000.0,2000.0,2000.0,2000.0,2000,False,30.3831,-86.397,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",5.0,3.0
1039498303049789614,Seaside Serenity @ Pelican Beach Resort,,,,,,350.0,350.0,350.0,350.0,350.0,350.0,350,False,30.3841,-86.4746,True,"['Ocean view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year', 'Shared hot tub', 'Sauna', 'TV', 'Exterior security cameras on property']",1.0,2.0
1039826462586860973,Short Walk to Beach - Pool - Golf Cart Included!,,,,,,250.0,250.0,250.0,250.0,250.0,250.0,250,False,30.3868,-86.4217,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool - available all year, open specific hours', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,3.0
1040583783113215201,Beachfront | Remodeled | Heated Pools and Hot Tubs,,,,,842.0,847.0,997.0,1401.0,742.0,742.0,764.0,764,False,30.3715,-86.3398,True,"['Resort view', 'Lake view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool – available all year, open specific hours, heated', 'Shared hot tub', 'Sauna']",3.0,1.0
1040764621800810813,"NEW 7th flr Beachfront at Pelican, Stunning View",,,,,694.0,686.0,658.0,700.0,700.0,700.0,700.0,700,False,30.3847,-86.4745,True,"['Ocean view', 'Sea view', 'Shared beach access – Beachfront', 'Kitchen', 'Fast wifi – 294 Mbps', 'Free parking on premises', 'Shared outdoor pool – available all year, open specific hours, heated', 'Shared hot tub', 'Sauna', 'Carbon monoxide alarm']",1.0,1.0
1041206151774007062,Penthouse-Walk to Beach-2BR Paradiso Del Regno,,,,,,,,,159.0,159.0,159.0,159,False,30.38205,-86.39903,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Elevator', 'Air conditioning', 'Bathtub', 'Carbon monoxide alarm']",2.0,2.0
1041249465754381291,Tesla Charger- 6 Seater Golf Cart-5BR Mare Del,,,,,,233.0,249.0,269.0,269.0,269.0,309.0,200,False,30.38133,-86.4042,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'EV charger', 'Exterior security cameras on property', 'Carbon monoxide alarm']",5.0,6.0
1042083638968137392,Beach Front-Pool-3BR Silver Beach Towers 603E,,,,,,156.0,304.0,296.0,296.0,296.0,296.0,185,False,30.38586,-86.46654,False,"['Beach view', 'Ocean view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'Carbon monoxide alarm']",3.0,3.0
1042305734504310740,Family Fun by the beach!,,,,,,849.0,849.0,849.0,849.0,849.0,849.0,849,False,30.3827,-86.4244,True,"['Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub']",5.0,4.5
1042773918974596795,"Condo in Destin Book Now, Just Cut Prices!",,,,,,147.0,147.0,147.0,147.0,147.0,147.0,147,False,30.38811,-86.47579,True,"['Ocean view', 'Lake view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Shared hot tub', 'Shared sauna', 'TV']",3.0,2.0
1044178510415296064,Cute and Cozy Gulf Front Studio,,,,,,74.0,54.0,54.0,54.0,54.0,54.0,54,False,30.3847,-86.4649,True,"['Beach view', 'Ocean view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'Carbon monoxide alarm']",1.0,1.0
